audit_id,station_code,handler_name,flight_date,turnaround_target_mins,turnaround_actual_mins,baggage_delay_mins,safety_incident_flag
94464,LHR,WFS,2025-04-02,45,74.0,11.0,False
94465,NRT,Swissport,2025-07-08,45,59.0,12.0,False
94466,JFK,Menzies,2025-08-26,60,59.0,10.0,False
94467,FRA,Menzies Aviation,2025-07-25,90,48.0,16.0,False
94468,SIN,WFS,2025-11-08,120,78.0,5.0,False
94469,FRA,dnata,2025-10-28,60,57.0,19.0,False
94470,LHR,dnata,2025-07-06,45,48.0,15.0,True
94471,DXB,Menzies,2025-07-09,120,89.0,23.0,False
94472,YUL,dnata,2025-01-21,120,82.0,6.0,False
94473,YUL,Menzies Aviation,2025-07-16,90,47.0,6.0,False
94474,YUL,dnata,2025-07-05,60,62.0,13.0,False
94475,DXB,Menzies,2025-11-27,90,70.0,11.0,False
94476,SIN,WFS,2025-09-19,60,68.0,19.0,False
94477,NRT,Menzies Aviation,2025-08-23,45,72.0,27.0,False
94478,NRT,Swissport,2025-11-29,90,59.0,7.0,False
94479,NRT,Swissport,2025-03-17,90,81.0,20.0,False
94480,LHR,dnata,2025-01-08,120,57.0,16.0,False
94481,DXB,Menzies Aviation,2025-03-30,90,55.0,12.0,False
94482,YUL,Menzies Aviation,2025-01-04,120,61.0,7.0,False
94483,JFK,Menzies Aviation,2025-04-25,120,75.0,11.0,False
94484,NRT,Swissport,2025-01-24,120,63.0,12.0,False
94485,NRT,WFS,2025-01-15,90,51.0,17.0,False
94486,DXB,Menzies Aviation,2025-08-24,120,64.0,15.0,False
94487, LHR,dnata,2025-08-05,90,64.0,9.0,False
94488,SIN,WFS,2025-08-21,120,79.0,24.0,False
94489,JFK,Menzies Aviation,2025-11-11,60,30.0,11.0,False
94490,JFK,Menzies,2025-11-06,120,80.0,26.0,False
94491,JFK,Menzies Aviation,2025-01-04,60,76.0,19.0,False
94492,YUL,WFS,2025-04-04,60,30.0,25.0,False
94493,YUL,Swissport,2025-10-10,45,75.0,4.0,False
94494,yul,Menzies Aviation,2025-10-20,45,55.0,18.0,False
94495,SIN,dnata,2025-12-06,90,49.0,17.0,False
94496,YUL,dnata,2025-04-23,60,55.0,6.0,False
94497,YUL,Menzies Aviation,2025-10-13,90,75.0,13.0,False
94498,SIN,Swissport,2025-12-18,120,38.0,25.0,False
94499,JFK,Swissport,2025-08-26,90,58.0,3.0,False
94500,LHR,Menzies,2025-03-29,120,63.0,20.0,False
94501,JFK,WFS,2025-03-16,90,69.0,27.0,False
94502,SIN,dnata,2025-06-03,60,76.0,16.0,False
94503,YUL,Swissport,2025-04-03,90,60.0,5.0,False
94504,YUL,Menzies,2025-09-06,90,54.0,10.0,False
94505,DXB,Menzies Aviation,2025-11-04,60,82.0,16.0,False
94506,DXB,dnata,2025-10-23,45,77.0,20.0,False
94507,JFK,WFS,2025-05-30,60,74.0,9.0,False
94508,yul,Menzies Aviation,2025-05-29,90,51.0,12.0,False
94509,FRA,Menzies Aviation,2025-05-07,90,75.0,22.0,False
94510,DXB,WFS,2025-01-31,90,78.0,11.0,False
94511,NRT,Menzies,2025-12-15,90,64.0,11.0,False
94512,FRA,Menzies,2025-02-03,60,79.0,12.0,False
94513,YUL,dnata,2025-06-15,120,65.0,11.0,False
94514,FRA,WFS,2025-10-22,60,60.0,27.0,False
94515,LHR,Menzies Aviation,2025-05-08,60,58.0,14.0,False
94516,FRA,WFS,2025-07-13,45,35.0,16.0,False
94517,FRA,Menzies,2025-05-11,120,66.0,15.0,False
94518,NRT,Menzies,2025-12-20,45,55.0,16.0,False
94519,SIN,dnata,2025-04-24,60,48.0,15.0,False
94520,YUL,dnata,2025-04-11,120,67.0,11.0,False
94521,DXB,WFS,2025-03-15,45,60.0,11.0,False
94522,JFK,WFS,2025-08-17,60,40.0,9.0,False
94523,DXB,WFS,2025-11-20,120,60.0,26.0,False
94524,SIN,dnata,2025-05-21,60,80.0,1.0,False
94525,YUL,Menzies,2025-04-19,120,83.0,18.0,False
94526,LHR,dnata,2025-03-16,120,76.0,21.0,False
94527,NRT,Swissport,2025-04-09,60,63.0,12.0,False
94528,DXB,Swissport,2025-04-30,60,75.0,5.0,False
94529,LHR,Menzies,2025-09-21,45,60.0,19.0,False
94530,DXB,Menzies Aviation,2025-05-07,90,72.0,11.0,False
94531,NRT,Swissport,2025-02-26,120,70.0,6.0,False
94532,SIN,Menzies Aviation,2025-06-05,60,47.0,9.0,False
94533,NRT,Swissport,2025-12-22,120,73.0,30.0,False
94534,NRT,Menzies,2025-01-09,90,55.0,13.0,False
94535,DXB,Swissport,2025-01-26,60,75.0,14.0,False
94536,YUL,Menzies,2025-08-18,90,85.0,6.0,False
94537,FRA,Menzies Aviation,2025-03-07,120,52.0,22.0,False
94538,SIN,Menzies,2025-11-03,90,81.0,9.0,False
94539,YUL,dnata,2025-06-25,90,105.0,6.0,False
94540,NRT,Menzies Aviation,2025-11-26,60,49.0,13.0,False
94541,LHR,Menzies Aviation,2025-09-12,90,43.0,17.0,False
94542,SIN,Menzies,2025-04-03,60,107.0,11.0,True
94543,FRA,Swissport,2025-03-20,45,60.0,17.0,False
94544,LHR,Menzies Aviation,2025-08-10,90,75.0,17.0,False
94545,DXB,Menzies,2025-01-05,45,57.0,14.0,False
94546,DXB,Menzies,2025-06-18,90,63.0,6.0,False
94547,SIN,Menzies,2025-05-24,60,67.0,17.0,False
94548,SIN,dnata,2025-05-06,60,79.0,22.0,False
94549,FRA,Menzies,2025-02-04,45,65.0,9.0,False
94550,SIN,Menzies Aviation,2025-02-05,45,60.0,27.0,False
94551,LHR,Menzies,2025-09-28,90,78.0,17.0,False
94552,SIN,Swissport,2025-05-31,120,44.0,2.0,False
94553,SIN,WFS,2025-01-10,45,78.0,22.0,True
94554,LHR,dnata,2025-07-16,120,65.0,4.0,False
94555,LHR,Menzies Aviation,2025-05-19,45,57.0,30.0,False
94556,LHR,Menzies,2025-05-15,45,72.0,12.0,False
94557,DXB,WFS,2025-12-27,90,101.0,6.0,False
94558,NRT,Menzies Aviation,2025-08-10,90,53.0,7.0,False
94559,JFK,Swissport,2025-01-15,60,73.0,15.0,False
94560,NRT,dnata,2025-12-06,120,58.0,10.0,False
94561,FRA,Swissport,2025-06-21,90,37.0,8.0,False
94562,yul,Menzies Aviation,2025-02-15,120,81.0,6.0,False
94563,JFK,Menzies Aviation,2025-11-15,60,74.0,8.0,False
94564,FRA,Menzies Aviation,2025-10-17,90,76.0,25.0,False
94565,NRT,Menzies Aviation,2025-01-26,45,73.0,19.0,False
94566,NRT,Menzies,2025-10-20,45,66.0,17.0,False
94567,LHR,dnata,2025-08-31,45,63.0,27.0,False
94568,LHR,Menzies,2025-10-15,45,67.0,11.0,False
94569,NRT,dnata,2025-02-16,90,55.0,23.0,False
94570,FRA,Menzies,2025-06-08,90,52.0,13.0,False
94571,JFK,WFS,2025-10-27,120,56.0,27.0,False
94572,yul,Swissport,2025-01-24,90,64.0,-4.0,False
94573,YUL,Swissport,2025-05-02,90,69.0,10.0,False
94574,LHR,WFS,2025-06-08,60,63.0,8.0,False
94575,FRA,WFS,2025-07-18,120,35.0,27.0,False
94576,SIN,Swissport,2025-03-31,60,44.0,10.0,False
94577,DXB,dnata,2025-01-20,90,49.0,21.0,False
94578,yul,WFS,2025-12-11,120,76.0,14.0,False
94579,SIN,WFS,2025-10-26,90,70.0,1.0,False
94580,SIN,Menzies,2025-03-01,90,68.0,15.0,False
94581,FRA,WFS,2025-05-06,60,51.0,13.0,False
94582,LHR,Menzies,2025-03-24,45,83.0,-1.0,False
94583,JFK ,WFS,2025-02-19,120,60.0,17.0,False
94584,JFK,dnata,2025-09-01,60,84.0,18.0,False
94585, LHR,WFS,2025-07-22,120,82.0,14.0,False
94586,LHR,Swissport,2025-03-17,90,63.0,12.0,False
94587,DXB,WFS,2025-03-16,120,86.0,23.0,False
94588,LHR,Swissport,2025-08-14,60,87.0,10.0,False
94589,DXB,WFS,2025-08-12,45,76.0,21.0,False
94590,JFK ,Menzies,2025-08-28,60,,7.0,False
94591, LHR,Swissport,2025-08-12,45,64.0,18.0,False
94592,LHR,Swissport,2025-06-28,60,28.0,13.0,False
94593,NRT,dnata,2025-02-28,90,60.0,11.0,False
94594,JFK,Menzies Aviation,2025-09-01,60,85.0,21.0,False
94595,JFK,dnata,2025-06-23,90,68.0,20.0,False
94596,SIN,Swissport,2025-11-04,90,64.0,21.0,False
94597,FRA,Menzies Aviation,2025-08-11,120,70.0,31.0,False
94598,YUL,Menzies Aviation,2025-09-25,60,51.0,21.0,False
94599,DXB,dnata,2025-03-25,60,74.0,30.0,False
94600,DXB,dnata,2025-02-09,60,81.0,15.0,False
94601,YUL,Menzies,2025-01-19,90,67.0,16.0,False
94602,LHR,WFS,2025-02-11,60,50.0,8.0,False
94603,LHR,Swissport,2025-09-06,60,39.0,15.0,False
94604,SIN,Swissport,2025-11-16,90,51.0,19.0,False
94605,JFK,WFS,2025-10-30,120,64.0,8.0,False
94606,NRT,WFS,2025-02-21,120,38.0,3.0,False
94607,DXB,WFS,2025-06-03,90,44.0,16.0,False
94608,NRT,dnata,2025-04-24,45,87.0,27.0,False
94609,yul,dnata,2025-09-12,45,66.0,13.0,False
94610,JFK,dnata,2025-11-25,90,63.0,24.0,False
94611,NRT,Swissport,2025-02-22,45,71.0,14.0,False
94612,YUL,Swissport,2025-11-30,60,61.0,9.0,False
94613,JFK,WFS,2025-12-28,45,65.0,9.0,False
94614,JFK,Menzies,2025-09-25,120,64.0,14.0,False
94615,NRT,Menzies Aviation,2025-06-27,120,41.0,19.0,False
94616,JFK ,dnata,2025-12-03,90,83.0,9.0,False
94617,SIN,Swissport,2025-07-09,60,94.0,16.0,False
94618,NRT,Menzies Aviation,2025-01-04,45,82.0,24.0,False
94619,SIN,Menzies Aviation,2025-12-02,120,51.0,25.0,False
94620,JFK,Menzies,2025-03-21,120,79.0,19.0,False
94621,NRT,Menzies,2025-10-31,60,95.0,22.0,False
94622,FRA,Menzies Aviation,2025-04-24,120,79.0,9.0,False
94623,JFK,Swissport,2025-05-24,90,58.0,22.0,False
94624,YUL,WFS,2025-01-11,90,56.0,4.0,False
94625,yul,Swissport,2025-01-10,120,67.0,16.0,False
94626,LHR,Menzies,2025-11-12,60,77.0,25.0,False
94627,DXB,Menzies,2025-01-07,45,62.0,19.0,False
94628,DXB,Swissport,2025-05-14,60,73.0,8.0,False
94629,YUL,Swissport,2025-04-27,90,49.0,13.0,False
94630,LHR,WFS,2025-12-18,45,48.0,6.0,False
94631,LHR,Swissport,2025-02-05,90,40.0,19.0,False
94632,DXB,Swissport,2025-09-19,60,78.0,16.0,False
94633,YUL,Swissport,2025-06-18,90,67.0,28.0,False
94634,DXB,Menzies,2025-08-12,60,89.0,-1.0,False
94635,LHR,dnata,2025-10-15,90,89.0,8.0,False
94636,FRA,Menzies,2025-10-31,120,42.0,23.0,False
94637,JFK ,dnata,2025-04-06,90,61.0,15.0,False
94638,SIN,Menzies,2025-01-07,90,89.0,19.0,False
94639, LHR,Menzies Aviation,2025-12-26,45,49.0,12.0,False
94640,SIN,WFS,2025-05-19,60,67.0,21.0,False
94641,JFK,dnata,2025-10-13,60,89.0,8.0,False
94642,FRA,Menzies,2025-02-06,60,61.0,11.0,False
94643,JFK,WFS,2025-08-12,90,78.0,19.0,False
94644,LHR,Swissport,2025-08-28,60,55.0,23.0,False
94645,NRT,dnata,2025-03-23,90,59.0,16.0,False
94646,LHR,WFS,2025-05-24,45,55.0,34.0,False
94647,LHR,Menzies Aviation,2025-10-01,90,97.0,21.0,False
94648,JFK ,dnata,2025-03-27,120,92.0,5.0,False
94649,JFK,Menzies Aviation,2025-07-31,90,91.0,18.0,False
94650,DXB,WFS,2025-11-12,45,61.0,28.0,False
94651,DXB,dnata,2025-05-15,120,,16.0,False
94652,FRA,Menzies,2025-10-31,60,64.0,10.0,False
94653,SIN,WFS,2025-11-29,60,90.0,14.0,False
94654,NRT,Menzies,2025-01-04,90,64.0,6.0,True
94655,DXB,Menzies Aviation,2025-10-28,120,81.0,31.0,False
94656,JFK ,dnata,2025-11-10,90,70.0,18.0,False
94657,LHR,Menzies,2025-01-26,120,86.0,-4.0,False
94658,LHR,Menzies Aviation,2025-03-03,60,65.0,20.0,False
94659,SIN,Menzies,2025-08-24,120,73.0,7.0,False
94660,FRA,Menzies,2025-03-26,60,67.0,10.0,True
94661,LHR,WFS,2025-10-22,60,61.0,17.0,False
94662,JFK,dnata,2025-01-05,90,41.0,2.0,False
94663,JFK,WFS,2025-09-07,60,47.0,2.0,False
94664,SIN,dnata,2025-12-23,60,47.0,9.0,False
94665,NRT,Swissport,2025-09-01,60,51.0,14.0,False
94666,NRT,Menzies,2025-07-20,60,48.0,3.0,False
94667,FRA,dnata,2025-05-13,60,61.0,15.0,True
94668,yul,WFS,2025-02-19,45,57.0,11.0,False
94669,LHR,Menzies Aviation,2025-04-12,90,65.0,21.0,False
94670,LHR,WFS,2025-10-01,60,56.0,22.0,False
94671,FRA,Swissport,2025-02-08,60,60.0,6.0,False
94672,DXB,Swissport,2025-03-05,120,66.0,6.0,False
94673,SIN,dnata,2025-12-27,45,82.0,-3.0,False
94674,LHR,WFS,2025-02-18,90,54.0,13.0,False
94675,DXB,Menzies Aviation,2025-04-16,60,73.0,15.0,False
94676, LHR,Swissport,2025-05-14,45,74.0,18.0,False
94677,LHR,Menzies Aviation,2025-05-31,45,71.0,21.0,False
94678,DXB,Swissport,2025-09-01,90,89.0,13.0,False
94679,YUL,WFS,2025-01-19,90,39.0,17.0,False
94680,YUL,dnata,2025-12-25,45,59.0,14.0,False
94681,DXB,Swissport,2025-07-11,45,59.0,-4.0,False
94682,NRT,Swissport,2025-03-14,120,57.0,18.0,False
94683,YUL,Menzies,2025-06-16,120,81.0,17.0,False
94684,YUL,Menzies Aviation,2025-04-24,45,63.0,9.0,False
94685,SIN,WFS,2025-03-31,90,65.0,17.0,False
94686,NRT,WFS,2025-07-12,90,57.0,18.0,False
94687,DXB,dnata,2025-11-06,60,59.0,19.0,False
94688,DXB,Menzies Aviation,2025-03-12,45,83.0,26.0,False
94689,LHR,WFS,2025-07-17,90,54.0,18.0,False
94690,SIN,Menzies,2025-03-21,90,85.0,28.0,False
94691,LHR,WFS,2025-01-20,60,54.0,3.0,False
94692,FRA,Swissport,2025-03-09,90,62.0,22.0,False
94693,FRA,Menzies,2025-10-21,120,68.0,9.0,False
94694,SIN,dnata,2025-06-14,45,63.0,22.0,False
94695,JFK,Menzies Aviation,2025-06-21,90,70.0,27.0,False
94696,YUL,WFS,2025-10-09,120,56.0,15.0,False
94697,NRT,dnata,2025-11-27,45,47.0,-3.0,False
94698,SIN,Menzies Aviation,2025-07-25,120,60.0,24.0,False
94699,SIN,Swissport,2025-06-10,60,55.0,17.0,False
94700,LHR,Swissport,2025-05-05,60,84.0,21.0,False
94701,YUL,WFS,2025-04-09,60,83.0,33.0,False
94702,LHR,Swissport,2025-12-07,120,80.0,15.0,False
94703,NRT,WFS,2025-01-06,90,81.0,17.0,False
94704,JFK,Menzies Aviation,2025-04-09,60,74.0,14.0,False
94705,FRA,Menzies Aviation,2025-02-15,45,53.0,22.0,False
94706,JFK,WFS,2025-10-10,60,71.0,18.0,False
94707,FRA,Swissport,2025-01-02,45,57.0,19.0,False
94708,YUL,WFS,2025-09-23,60,63.0,25.0,False
94709,SIN,Swissport,2025-12-13,120,55.0,22.0,False
94710,LHR,Swissport,2025-08-31,90,94.0,17.0,False
94711,NRT,dnata,2025-04-09,120,87.0,14.0,False
94712,LHR,dnata,2025-04-17,60,27.0,6.0,False
94713,LHR,WFS,2025-10-11,45,86.0,19.0,False
94714,LHR,Swissport,2025-02-11,90,62.0,4.0,False
94715,NRT,dnata,2025-04-20,90,62.0,5.0,False
94716,YUL,Swissport,2025-07-11,45,65.0,15.0,False
94717,SIN,Menzies,2025-09-18,90,75.0,7.0,False
94718,NRT,Menzies Aviation,2025-02-21,120,63.0,18.0,False
94719,FRA,Swissport,2025-08-10,60,54.0,27.0,False
94720,yul,Menzies,2025-07-26,90,81.0,16.0,False
94721,JFK,WFS,2025-12-23,120,70.0,7.0,False
94722,JFK,WFS,2025-09-30,45,65.0,16.0,False
94723,LHR,WFS,2025-06-15,90,60.0,21.0,False
94724,NRT,Menzies,2025-09-20,45,63.0,13.0,False
94725,JFK,WFS,2025-11-11,120,55.0,4.0,False
94726,SIN,Swissport,2025-12-09,60,52.0,14.0,False
94727,SIN,WFS,2025-04-01,45,65.0,11.0,False
94728,JFK,Menzies Aviation,2025-03-24,90,75.0,1.0,False
94729,SIN,Menzies Aviation,2025-06-19,45,67.0,26.0,True
94730,JFK,Menzies,2025-01-07,120,64.0,25.0,True
94731,FRA,WFS,2025-04-08,60,55.0,19.0,False
94732,LHR,Swissport,2025-08-30,60,35.0,35.0,False
94733,DXB,dnata,2025-04-01,120,39.0,16.0,True
94734, LHR,dnata,2025-06-16,90,56.0,3.0,False
94735,YUL,WFS,2025-09-09,120,74.0,8.0,False
94736,JFK,Menzies Aviation,2025-05-11,60,41.0,21.0,False
94737,YUL,Menzies,2025-11-05,60,48.0,16.0,True
94738,SIN,WFS,2025-01-06,45,68.0,16.0,False
94739,YUL,WFS,2025-03-06,120,83.0,6.0,False
94740,NRT,Menzies Aviation,2025-02-09,60,96.0,22.0,False
94741,NRT,Menzies Aviation,2025-09-17,45,60.0,3.0,False
94742,LHR,dnata,2025-01-17,60,56.0,25.0,False
94743,FRA,Menzies Aviation,2025-05-31,45,64.0,24.0,False
94744,YUL,Swissport,2025-06-20,45,43.0,16.0,False
94745,JFK,dnata,2025-12-03,90,46.0,19.0,False
94746,YUL,Menzies Aviation,2025-12-25,45,60.0,15.0,False
94747,SIN,WFS,2025-12-20,120,74.0,31.0,False
94748,YUL,Swissport,2025-03-20,90,81.0,19.0,False
94749,DXB,WFS,2025-09-09,90,57.0,24.0,False
94750,JFK,Menzies,2025-11-06,120,54.0,19.0,False
94751,YUL,dnata,2025-10-02,90,54.0,13.0,False
94752,NRT,Menzies Aviation,2025-08-06,60,69.0,-7.0,False
94753,DXB,WFS,2025-08-11,60,85.0,12.0,False
94754, LHR,Menzies Aviation,2025-11-03,120,83.0,13.0,False
94755,DXB,dnata,2025-06-11,120,85.0,16.0,False
94756,yul,Menzies Aviation,2025-08-13,120,89.0,21.0,False
94757,NRT,WFS,2025-12-26,90,86.0,16.0,False
94758,FRA,Swissport,2025-10-30,60,67.0,13.0,False
94759,YUL,Swissport,2025-04-30,90,73.0,22.0,False
94760,JFK,Menzies,2025-03-01,60,43.0,-0.0,False
94761,YUL,Menzies,2025-02-26,90,42.0,19.0,False
94762,LHR,Menzies Aviation,2025-10-03,90,70.0,16.0,False
94763,YUL,Menzies Aviation,2025-01-31,60,63.0,32.0,True
94764,SIN,Menzies,2025-02-15,90,75.0,16.0,False
94765,LHR,Menzies,2025-07-14,45,79.0,6.0,False
94766,LHR,dnata,2025-02-26,45,63.0,7.0,False
94767,YUL,Swissport,2025-07-01,120,46.0,22.0,False
94768,SIN,Menzies,2025-12-10,60,60.0,14.0,False
94769,JFK,Menzies,2025-05-28,120,24.0,16.0,False
94770,JFK,Menzies,2025-01-17,120,64.0,9.0,False
94771,YUL,dnata,2025-03-23,45,90.0,25.0,False
94772,JFK ,Swissport,2025-12-08,90,,17.0,False
94773,FRA,dnata,2025-01-12,45,44.0,7.0,False
94774,LHR,dnata,2025-02-18,90,48.0,1.0,False
94775,DXB,WFS,2025-02-23,45,80.0,19.0,False
94776,JFK,Menzies,2025-12-25,60,52.0,19.0,False
94777,LHR,Swissport,2025-02-04,120,68.0,15.0,False
94778,NRT,dnata,2025-08-22,45,76.0,15.0,False
94779,FRA,Swissport,2025-08-27,90,79.0,24.0,False
94780,FRA,WFS,2025-03-28,45,64.0,21.0,False
94781,yul,Menzies,2025-08-06,90,46.0,16.0,False
94782,YUL,Swissport,2025-09-29,90,62.0,30.0,False
94783,DXB,Swissport,2025-06-02,120,76.0,27.0,False
94784,SIN,dnata,2025-06-28,120,59.0,18.0,False
94785,LHR,WFS,2025-12-10,60,65.0,18.0,False
94786,SIN,Menzies,2025-07-07,120,43.0,21.0,False
94787,DXB,dnata,2025-02-22,60,64.0,17.0,False
94788,YUL,Menzies,2025-03-14,45,50.0,26.0,False
94789,LHR,WFS,2025-09-06,120,72.0,6.0,False
94790,YUL,Menzies,2025-10-02,90,57.0,15.0,False
94791,DXB,Menzies Aviation,2025-07-12,45,51.0,25.0,False
94792,DXB,dnata,2025-11-20,60,89.0,28.0,True
94793,NRT,Menzies Aviation,2025-01-18,120,70.0,7.0,False
94794,JFK,dnata,2025-03-25,90,61.0,19.0,False
94795,YUL,Menzies Aviation,2025-12-03,45,79.0,29.0,False
94796,JFK ,Swissport,2025-12-18,120,68.0,-2.0,False
94797,YUL,WFS,2025-04-18,45,71.0,6.0,False
94798,FRA,WFS,2025-12-29,120,66.0,14.0,False
94799,JFK,Swissport,2025-11-19,120,68.0,25.0,False
94800,JFK ,Menzies Aviation,2025-09-15,45,49.0,12.0,False
94801,SIN,WFS,2025-07-14,120,65.0,10.0,False
94802,NRT,Swissport,2025-09-06,60,73.0,25.0,False
94803,DXB,Menzies,2025-10-11,60,66.0,15.0,False
94804,YUL,Swissport,2025-12-28,60,70.0,5.0,False
94805,LHR,Swissport,2025-12-12,120,57.0,25.0,False
94806,JFK ,Swissport,2025-10-31,60,45.0,2.0,False
94807,DXB,Swissport,2025-04-08,60,72.0,4.0,False
94808, LHR,WFS,2025-10-29,60,74.0,9.0,False
94809,FRA,Swissport,2025-08-30,120,39.0,22.0,False
94810, LHR,Swissport,2025-12-05,120,47.0,17.0,False
94811,YUL,Menzies Aviation,2025-06-05,60,73.0,24.0,False
94812,YUL,dnata,2025-11-17,60,70.0,-0.0,False
94813,NRT,Swissport,2025-07-05,120,68.0,18.0,False
94814,FRA,WFS,2025-02-10,60,69.0,8.0,False
94815,YUL,Menzies Aviation,2025-05-30,120,69.0,5.0,False
94816,DXB,dnata,2025-11-06,45,56.0,9.0,False
94817,DXB,dnata,2025-03-09,120,55.0,7.0,False
94818,FRA,Menzies Aviation,2025-10-10,60,64.0,15.0,False
94819,SIN,Swissport,2025-01-28,45,56.0,9.0,False
94820,JFK ,dnata,2025-03-22,60,82.0,22.0,False
94821,YUL,Menzies Aviation,2025-10-05,120,52.0,13.0,False
94822,DXB,WFS,2025-03-03,120,52.0,17.0,True
94823,yul,WFS,2025-09-27,90,81.0,17.0,False
94824,DXB,Menzies Aviation,2025-11-01,45,50.0,9.0,False
94825,JFK ,dnata,2025-11-03,45,54.0,23.0,False
94826,JFK,Menzies Aviation,2025-02-12,60,28.0,11.0,False
94827,yul,dnata,2025-09-25,60,60.0,21.0,False
94828,NRT,dnata,2025-05-14,120,81.0,9.0,False
94829,JFK,Swissport,2025-12-10,60,78.0,19.0,False
94830,LHR,Swissport,2025-08-02,45,48.0,21.0,False
94831,SIN,Swissport,2025-11-17,45,56.0,12.0,False
94832,NRT,dnata,2025-05-29,45,54.0,23.0,False
94833,NRT,WFS,2025-10-27,120,61.0,9.0,False
94834,FRA,Menzies,2025-05-05,120,59.0,14.0,False
94835,SIN,Menzies Aviation,2025-05-24,90,65.0,8.0,False
94836,YUL,dnata,2025-04-05,90,68.0,5.0,False
94837,JFK,WFS,2025-04-28,60,67.0,14.0,False
94838,NRT,Swissport,2025-10-24,120,68.0,28.0,False
94839,JFK,Menzies,2025-07-03,90,64.0,18.0,False
94840,LHR,Menzies,2025-01-10,120,73.0,31.0,False
94841,YUL,Menzies Aviation,2025-07-08,45,39.0,15.0,False
94842,JFK,Swissport,2025-03-17,60,73.0,12.0,False
94843,YUL,WFS,2025-08-16,45,47.0,19.0,False
94844,SIN,Menzies Aviation,2025-09-02,120,66.0,7.0,False
94845,JFK,Menzies Aviation,2025-12-23,90,59.0,22.0,False
94846,NRT,Menzies Aviation,2025-04-19,60,82.0,22.0,False
94847,DXB,dnata,2025-07-03,120,79.0,22.0,False
94848,NRT,WFS,2025-04-10,90,81.0,13.0,False
94849,NRT,dnata,2025-04-11,60,45.0,26.0,False
94850,YUL,Menzies,2025-01-15,45,67.0,10.0,False
94851,JFK ,Menzies,2025-01-30,45,41.0,16.0,False
94852,YUL,dnata,2025-09-10,120,76.0,27.0,False
94853,FRA,Menzies,2025-06-18,90,79.0,16.0,False
94854,SIN,Menzies,2025-04-19,45,62.0,19.0,False
94855,NRT,Menzies Aviation,2025-12-11,60,82.0,2.0,False
94856,NRT,Swissport,2025-06-22,120,68.0,26.0,False
94857,FRA,WFS,2025-04-04,120,52.0,16.0,False
94858,FRA,dnata,2025-03-24,90,41.0,8.0,False
94859,FRA,Menzies Aviation,2025-05-16,45,69.0,27.0,False
94860,DXB,Menzies,2025-07-15,60,64.0,6.0,False
94861,YUL,dnata,2025-06-06,120,61.0,19.0,False
94862,LHR,Swissport,2025-07-04,120,87.0,20.0,False
94863,JFK,dnata,2025-11-09,120,96.0,6.0,False
94864,NRT,Menzies,2025-10-19,90,54.0,9.0,False
94865,DXB,WFS,2025-09-22,90,62.0,8.0,False
94866,JFK ,Menzies Aviation,2025-12-04,90,60.0,29.0,False
94867,FRA,dnata,2025-10-29,45,45.0,20.0,False
94868,YUL,Swissport,2025-11-18,90,51.0,21.0,False
94869,NRT,WFS,2025-10-18,45,74.0,11.0,True
94870,LHR,WFS,2025-04-24,60,51.0,20.0,False
94871,YUL,dnata,2025-07-25,60,55.0,8.0,False
94872,NRT,Swissport,2025-08-31,120,57.0,11.0,False
94873,NRT,dnata,2025-08-05,45,53.0,9.0,False
94874,LHR,dnata,2025-03-01,120,51.0,16.0,False
94875,SIN,Menzies,2025-01-15,45,72.0,23.0,False
94876,YUL,Menzies Aviation,2025-04-10,45,55.0,18.0,False
94877,DXB,Menzies,2025-02-25,45,75.0,20.0,False
94878,LHR,dnata,2025-04-29,90,107.0,-3.0,False
94879,DXB,WFS,2025-03-25,120,74.0,17.0,False
94880, LHR,dnata,2025-06-20,45,80.0,11.0,False
94881,JFK,Swissport,2025-04-24,90,52.0,19.0,False
94882,YUL,Menzies,2025-08-11,120,88.0,8.0,False
94883,JFK ,Swissport,2025-02-10,120,73.0,15.0,False
94884,LHR,Swissport,2025-01-20,60,83.0,18.0,False
94885,DXB,WFS,2025-09-05,120,58.0,11.0,False
94886,JFK,WFS,2025-10-07,90,43.0,7.0,False
94887,SIN,Menzies Aviation,2025-12-23,90,35.0,19.0,False
94888,FRA,Swissport,2025-01-26,60,51.0,30.0,False
94889,FRA,Swissport,2025-04-08,45,99.0,25.0,True
94890,JFK,Swissport,2025-03-27,120,70.0,24.0,False
94891,FRA,dnata,2025-07-26,120,45.0,7.0,False
94892,SIN,Menzies,2025-01-08,60,52.0,26.0,False
94893,JFK,Swissport,2025-06-02,60,64.0,10.0,False
94894,JFK,Menzies Aviation,2025-11-22,120,69.0,22.0,False
94895,NRT,Menzies Aviation,2025-08-08,120,71.0,28.0,False
94896,YUL,WFS,2025-07-25,45,77.0,6.0,False
94897,YUL,Menzies Aviation,2025-08-18,60,76.0,33.0,False
94898,LHR,WFS,2025-02-24,60,61.0,21.0,False
94899,FRA,WFS,2025-07-11,120,40.0,10.0,False
94900,FRA,WFS,2025-11-06,90,60.0,14.0,False
94901,JFK,Menzies,2025-08-21,120,52.0,12.0,False
94902,YUL,Swissport,2025-06-15,60,51.0,20.0,False
94903,LHR,Swissport,2025-03-28,60,83.0,18.0,False
94904,YUL,WFS,2025-07-21,60,48.0,17.0,False
94905,LHR,Swissport,2025-06-10,45,62.0,4.0,False
94906,NRT,Menzies,2025-09-02,90,67.0,18.0,False
94907,NRT,dnata,2025-08-21,120,82.0,2.0,False
